id,field,ra,dec,f090w_flux,f090w_fluxerr,f105w_flux,f105w_fluxerr,f115w_flux,f115w_fluxerr,f115wn_flux,f115wn_fluxerr,f125w_flux,f125w_fluxerr,f140w_flux,f140w_fluxerr,f150w_flux,f150w_fluxerr,f150wn_flux,f150wn_fluxerr,f160w_flux,f160w_fluxerr,f200w_flux,f200w_fluxerr,f200wn_flux,f200wn_fluxerr,f277w_flux,f277w_fluxerr,f356w_flux,f356w_fluxerr,f410m_flux,f410m_fluxerr,f435w_flux,f435w_fluxerr,f444w_flux,f444w_fluxerr,f475w_flux,f475w_fluxerr,f606w_flux,f606w_fluxerr,f775w_flux,f775w_fluxerr,f814w_flux,f814w_fluxerr,f606wu_flux,f606wu_fluxerr,f850lp_flux,f850lp_fluxerr,f110w_flux,f110w_fluxerr,f182m_flux,f182m_fluxerr,f210m_flux,f210m_fluxerr,f150w2-f162m_flux,f150w2-f162m_fluxerr,f250m_flux,f250m_fluxerr,f300m_flux,f300m_fluxerr,f335m_flux,f335m_fluxerr,f350lpu_flux,f350lpu_fluxerr,f430m_flux,f430m_fluxerr,f460m_flux,f460m_fluxerr,f480m_flux,f480m_fluxerr,f814wu_flux,f814wu_fluxerr,f850lpu_flux,f850lpu_fluxerr,z_phot,z_phot16,z_phot84,av,av_err,lbol,lbol_err,muv,muv_err,r_eff_16_pix,r_eff_50_pix,r_eff_84_pix,r_eff_16_phys,r_eff_50_phys,r_eff_84_phys,verdict,delta_chi2nu,Av_null,C_AGN,Av_geff,chi2nu_geff,alpha_AGN,ir_excess,group,fxb_full_05_7keV,offaxis_factor,sep_from_center_arcmin,ha_observed_um,ha_instrument,logMstar_best,logMstar_err,method,n_bands_used
32928,primer-cosmos-east,150.14445146027904,2.3443942646772653,0.1195966842722848,0.004314047008952,-99.0,-99.0,0.0988186205433256,0.004179042615238,,,0.0880319880080254,0.0131922974896173,0.0786658898087646,0.0265027343118732,0.1092351322820811,0.0035038810556899,,,0.0943803473006529,0.0116979792014691,0.1797611738798571,0.003010615275256,,,0.4513465633851406,0.002420658720774,0.7705866874521365,0.0026998233950062,0.6874960284974239,0.0038441083275812,0.0021592503687389,0.0039776627543558,0.7332383751675383,0.0033461218796265,-99.0,-99.0,0.0737461342868267,0.0046801531812072,,,0.1264650013511438,0.0065434444119386,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,,,,,,,,,,,,,,,,,,,,,,,,,4.4581003,4.4134326,4.483596,1.7000000000000002,0.1480757783144918,45.31800454200084,0.3846992046121299,-19.62050335191405,0.1096386243971068,0.2904890584945678,0.3328708559274673,0.3979071497917175,77.05417359260461,88.29622998359365,105.54754369298516,Support,1073.88,0.86,0.2901,0.26,1674.74,0.173,6.71,Support,3.961418632959989e-15,1.32,2.26,3.58,NIRSpec (F100LP+G140H/F170LP+G235H),9.92,0.3,M_UV_relation,0
40209,primer-cosmos-east,150.17591088267326,2.3767573925799814,0.0111113452620201,0.0042501645640708,-99.0,-99.0,0.0151874219496948,0.0041052887360441,,,0.0134061124580533,0.0137511220963645,-0.0177498000652116,0.0231066257043136,0.0187520384842549,0.0034556701096071,,,0.0323997358231342,0.0113474397893725,0.0187916953477369,0.0028586592030609,,,0.0490424932187916,0.0021425465104475,0.1050912584190007,0.0020751613893378,0.1599484080267473,0.0037341676516887,0.0094479409509398,0.0059576030328199,0.1472200042328561,0.0030450609747251,-99.0,-99.0,0.0052379171306996,0.007968252935087,,,0.0228099095618777,0.005660123801752,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,,,,,,,,,,,,,,,,,,,,,,,,,5.4609075,2.0875363,5.47835,1.4,0.8503779643944769,44.62796065179776,0.2071551579165464,-17.686411134123567,0.8503779643944753,0.3101692521572113,0.4005795121192932,0.5930730032920838,74.51214326419925,96.23145359555866,142.47427905919605,Neutral,0.24,1.89,0.1133,2.01,18.56,0.01,7.85,Neutral,6.1787656088010995e-15,2.06,4.12,4.24,NIRSpec (F100LP+G140H/F170LP+G235H),9.28,0.3,M_UV_relation,0
40642,primer-cosmos-east,150.17584231718274,2.3787301519614044,0.0390085573647218,0.0042304655885954,-99.0,-99.0,0.0390468612264482,0.0041297716970932,,,0.0032231700048524,0.013844186621022,0.0402476519305988,0.0230628279604733,0.0458587776689771,0.0035838293576252,,,0.038162230173782,0.0113228963384596,0.0468767663142012,0.0028430372057853,,,0.1105092772176275,0.0021969895163263,0.1360041478629553,0.0020700452583911,0.1182087340494932,0.0035873759899404,-0.0029347576040978,0.0060318069020707,0.1279907936643481,0.0028871703528339,-99.0,-99.0,0.0210181496948097,0.007750882089553,,,0.0522174161448393,0.0058215522438596,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,,,,,,,,,,,,,,,,,,,,,,,,,4.63434,4.335391,4.726117,0.8,0.1122212786725524,44.22669922925248,0.2729320877051852,-18.677568501973504,0.0737841247551696,0.3046095931529999,0.3814895302057266,0.5312800121307373,79.37031678706909,99.40246644881638,138.43248477166102,Weak,5.06,0.0,0.1204,0.0,33.55,0.868,2.79,Support,6.3577151532157674e-15,2.12,4.23,3.7,NIRSpec (F100LP+G140H/F170LP+G235H),9.55,0.3,M_UV_relation,0
40799,primer-cosmos-east,150.1568560578954,2.379457522024708,0.0078768657706625,0.0043130453125245,-99.0,-99.0,0.0046202535159701,0.0040686420888808,,,0.005190449278452,0.0125795361143411,0.0136080435787364,0.0167659264708581,0.0131920127987987,0.0033723741260534,,,0.0066175865347379,0.0108660308235227,0.0118090755877329,0.0027537226547649,,,0.0197282790480814,0.001920109143683,0.0951852379382385,0.0019056509470891,0.1190265679277561,0.0033752139210079,-0.0068631756100495,0.0032947211341949,0.1495580455410324,0.002733668827899,-99.0,-99.0,-0.0059146972600642,0.0100600741871263,,,0.002307476922652,0.0075837974058404,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,,,,,,,,,,,,,,,,,,,,,,,,,7.681151,7.313635,7.8383183,2.6,0.1294936788350607,45.89769968590529,0.1539503065207091,-17.611949095069065,0.0910565249176773,0.2976046371459961,0.3689964711666107,0.4981312787532806,58.80272564249654,72.90880432892983,98.42412806257984,Null wins,-301.41,1.37,0.4991,0.64,302.41,0.01,11.34,Null wins,6.263095254818947e-15,2.09,4.17,5.7,MIRI (unlikely),9.67,0.3,M_UV_relation,0
42464,primer-cosmos-east,150.1701806639219,2.388389880603334,0.113755355847304,0.0064197758614598,-99.0,-99.0,0.1420771662128408,0.006535648427526,,,0.1152152298810359,0.0121054189008114,0.1441844824081581,0.0244492469608615,0.1460570661224725,0.0054530884461164,,,0.1270613765621179,0.012239882965925,0.1547022267624773,0.0043897687074169,,,0.3157975010272948,0.003187224862442,0.5117848060010226,0.0032357075786693,1.442626076277499,0.0058095630388647,0.0287738659478858,0.0068268554239409,0.8972310687822099,0.004523113484115,-99.0,-99.0,0.0180156689855495,0.0089309695836956,,,0.0937352426690442,0.0078458646045719,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,,,,,,,,,,,,,,,,,,,,,,,,,5.3674827,5.3295207,5.391062,2.3000000000000003,0.1495358024147974,45.91706188463195,0.2966462985177411,-20.146746643649383,0.1110986484974123,0.3979381275177002,0.4330228567123413,0.4711896979808807,96.45739537754588,104.96168627510784,114.21305940066438,Neutral,-0.36,2.82,0.1196,2.96,13.6,0.651,6.14,Neutral,7.21770047045655e-15,2.41,4.74,4.18,NIRSpec (F100LP+G140H/F170LP+G235H),10.32,0.3,M_UV_relation,0
43445,primer-cosmos-east,150.12941198164475,2.3936625758734276,0.0029371165631354,0.0041330030914391,-99.0,-99.0,0.0048420620182532,0.0039231562204388,,,0.001132591095178,0.0110671503575835,-0.0005307784793758,0.0243508043935076,0.0094462248040453,0.0032404209242232,,,0.022426958764012,0.0098123326692345,0.0098648104106701,0.0026691889049711,,,0.0133543173859024,0.0017501800482938,0.0290846110394278,0.0016393420608518,0.016393577395743,0.0029800291705292,-0.006345265242202,0.0020808307374158,0.0361454043915147,0.0023552213313945,-99.0,-99.0,-0.0119150210213237,0.0071232810955598,,,0.0080544084758506,0.0052523310915958,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,,,,,,,,,,,,,,,,,,,,,,,,,5.696871,5.6990414,6.3429327,0.5,0.237696244202539,43.58499888292897,0.2514986918596545,-16.8612234852915,0.1992590902851567,0.4389157366752624,0.638830691576004,0.9640505003929138,103.10882292552908,150.07226935186785,226.47197179404077,Weak,4.6,2.2,0.5093,0.19,0.3,0.08,3.83,Support,8.355097498083088e-15,2.79,5.34,4.4,NIRSpec (F100LP+G140H/F170LP+G235H),8.97,0.3,M_UV_relation,0
45179,primer-cosmos-east,150.15583581243612,2.403109007403011,0.0249347369271146,0.0047635944070027,-99.0,-99.0,0.0370704704797039,0.0045928208629971,,,0.017072829901558,0.013475456250533,0.0647070607531522,0.0243896123862787,0.0351413125968607,0.0037334535530797,,,0.0147951528385717,0.0107607855347103,0.0280178510364627,0.0031148660410458,,,0.0906385427156944,0.0021159711632317,0.13495206498499,0.0020162392048874,0.353541403919567,0.0036881514890115,0.0032756669342791,0.0037781338649397,0.2461396585729854,0.0029139813339135,-99.0,-99.0,0.0050048603882234,0.0047501848979605,,,-0.0005551491146782,0.0050547221086821,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,,,,,,,,,,,,,,,,,,,,,,,,,7.1054926,7.054539,7.1398506,1.9,0.1498969215726013,45.64953762247929,0.2488902955276917,-19.021110586668016,0.1114597676552175,0.262831209897995,0.2868440300226211,0.3445915341377258,54.45901018765113,59.43450155455832,71.39986866654034,Neutral,-0.42,4.72,0.5038,4.63,61.54,0.01,7.0,Neutral,8.863453917581727e-15,2.95,5.59,5.32,MIRI (unlikely),10.17,0.3,M_UV_relation,0
47824,primer-cosmos-east,150.12873540017637,2.416333394573136,0.04668033178428,0.0062304224886608,-99.0,-99.0,0.0590906679612653,0.0060036291919128,,,0.0387811013710026,0.0146615575360192,0.0524759456580951,0.0281374994936264,0.0599754347410591,0.0054266521071601,,,0.0506926465578023,0.0124905143966163,0.0557785765343972,0.0044870685566109,,,0.076661860663937,0.0029097688078383,0.1773166868748371,0.0028481246275549,0.1867696777483183,0.005835246614482,0.0016103769922314,0.005424257738545,0.2984700954318159,0.0046935099509298,-99.0,-99.0,0.0044168407294204,0.0086119296385618,,,0.0354001679773421,0.0072642875899325,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,,,,,,,,,,,,,,,,,,,,,,,,,5.655495,5.622941,5.681624,2.7,0.1508043653889506,45.59278502119888,0.319286459844456,-19.22500257938916,0.1123672114715663,0.3564532232284546,0.4419792592525482,0.5742964100837707,84.06368750065863,104.23361021977952,135.43845532599002,Support,22.51,2.95,0.0002,3.09,2.68,2.5,4.98,Support,1.1290757584956482e-14,3.76,6.65,4.37,NIRSpec (F100LP+G140H/F170LP+G235H),9.98,0.3,M_UV_relation,0
48498,primer-cosmos-east,150.17769474455164,2.4195602786060304,0.0285491017633355,0.0045797145799715,0.0097926790996724,0.0103191966096341,0.0178495183110994,0.004376480659317,,,0.0189512150382872,0.0141067037114751,-99.0,-99.0,0.0135304804422611,0.0036618534779234,,,0.0138527749953184,0.0110303611793776,0.0249960713037897,0.0030458000998192,,,0.0484848290719307,0.0024356727840692,0.064461934783094,0.0022136434429856,0.070113125575806,0.004015567772377,-0.0062873185513575,0.0058606023959633,0.0766188897336654,0.0032695225581771,-99.0,-99.0,0.0058975414492261,0.0062200955896642,,,0.0219487164857322,0.0060221271235342,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,,,,,,,,,,,,,,,,,,,,,,,,,4.453304,4.148948,4.711691,0.9,0.1390922498428421,43.91211622383651,0.1724516031586253,-17.737477453146425,0.1067236062324994,0.5064778542518615,0.6898600161075592,0.9595223093032836,134.4122263197808,183.0793189388025,254.6439665905247,Weak,3.33,0.65,0.0008,0.48,4.2,2.5,5.66,Support,1.131331719535449e-14,3.77,6.66,3.58,NIRSpec (F100LP+G140H/F170LP+G235H),9.11,0.3,M_UV_relation,0
48540,primer-cosmos-east,150.1150718971086,2.419683492382846,0.0061532451984657,0.0047669949845114,-99.0,-99.0,0.0120038321663001,0.0042335297842932,,,0.0028683508941272,0.0131988886919916,0.0031040462115279,0.0246173390169763,0.0147066042828918,0.0061128537892491,,,0.007393708660672,0.0112069974560463,0.0161209574979959,0.0049825819688249,,,0.0227951682809752,0.0023907219348076,0.0488941861318803,0.0023369211970397,0.0524166934273833,0.0064837254105838,0.0035257265212286,0.0055878524405293,0.0990061812406797,0.0050679170900197,-99.0,-99.0,-0.0049648757781395,0.0057055297630794,,,-0.005124034702679,0.0055960981869896,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,,,,,,,,,,,,,,,,,,,,,,,,,5.656249,5.6599965,8.583762,0.4,0.4773930286253562,43.89404614049595,0.2134395361241826,-16.855273895371152,0.43895587470797,0.3895802998542785,0.549839198589325,0.8296872067451477,91.8696406175048,129.66140636657602,195.6543119278084,Neutral,0.53,4.1,0.302,5.0,0.23,0.122,6.73,Neutral,1.2480756751724916e-14,4.16,7.11,4.37,NIRSpec (F100LP+G140H/F170LP+G235H),8.96,0.3,M_UV_relation,0
50325,primer-cosmos-east,150.15508225107425,2.4293539770480828,0.0268996207744825,0.0041676886629709,-99.0,-99.0,0.0521781646911685,0.004122398555376,,,0.0635639302533557,0.0141653229833571,0.0273740557152428,0.0253960821258411,0.063577805246791,0.003438609056832,,,0.0454099072391933,0.0118619155759922,0.0663930497376112,0.0030755848454156,,,0.0819734564578063,0.0021874144395779,0.2269850278350079,0.0022227915600617,0.0864658874065388,0.0036035482089238,-0.0145148753519309,0.0040324021690906,0.1718035715894881,0.0029578868866439,-99.0,-99.0,-0.0004953899024948,0.0074448497827736,,,-9.832113484176642e-06,0.007460192521412,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,,,,,,,,,,,,,,,,,,,,,,,,,6.427699,6.3556566,6.4906993,0.1,0.1505336036383052,44.31072436232306,0.2910531556813026,-19.421946072118455,0.1120964497209193,0.5049737405776977,0.6190563142299652,0.7830704045295716,110.9586640087979,136.02620503510835,172.06527573498866,Support,401.34,0.99,0.1422,0.0,277.29,0.659,2.7,Support,1.2631922448407507e-14,4.21,7.17,4.87,NIRSpec (F100LP+G140H/F170LP+G235H),10.21,0.3,M_UV_relation,0
50988,primer-cosmos-east,150.17594858416723,2.4324329415506116,0.0846638180693808,0.0045917417316662,0.0488916151147925,0.0315876646733911,0.0964345116629105,0.0045325588925912,,,0.0915760629010686,0.0133700740516919,-99.0,-99.0,0.1184412810132794,0.003853314880318,,,0.0880645987982818,0.011485366187963,0.1958776115616607,0.0033481764960663,,,0.8499235551926799,0.0032758475009098,0.7677535251981767,0.0030682184944546,1.032207476830561,0.0047292490441718,0.0341813100314942,0.0057795195243177,1.146513173053595,0.0041212842181743,-99.0,-99.0,0.0620691347021114,0.0069864525207332,,,0.1065522386718934,0.0064316617212434,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,,,,,,,,,,,,,,,,,,,,,,,,,4.526494,4.401496,4.6140428,1.7000000000000002,0.14426930868483,45.45869859412608,0.2088706073440352,-19.50153564592179,0.1058321547674445,0.3585389709472656,0.4286957234144211,0.5302894902229309,94.44658009522357,112.92731964664192,139.68921894228828,Support,126.4,0.0,0.0897,0.0,1604.6,0.593,9.68,Support,1.3289529232774396e-14,4.43,7.41,3.63,NIRSpec (F100LP+G140H/F170LP+G235H),9.89,0.3,M_UV_relation,0
51514,primer-cosmos-east,150.13169869017457,2.435682049752244,0.1144958078412205,0.0058498829824722,-99.0,-99.0,0.1014890185112219,0.0057686465295479,,,0.0945801694576956,0.0105073019203375,0.0557967710812923,0.0255888559372237,0.1069966947161641,0.0048215563298085,,,0.0888851060245721,0.0101411990236321,0.1392407669124462,0.0039234016485447,,,0.471139908524654,0.0033812682137997,0.8840801867086808,0.0034941381520767,0.6860686750452724,0.0052611212183671,-0.0015780098870091,0.004067261532916,0.7682207048901791,0.004424235781769,-99.0,-99.0,0.0523431934729881,0.0061315308602911,,,0.1116566283315239,0.0056431421270065,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,,,,,,,,,,,,,,,,,,,,,,,,,4.43674,4.365272,4.6293116,1.9,0.1736064265553325,45.390968712621714,0.2089978650792565,-19.52710020458859,0.1351692726379489,0.3128171992301941,0.3778256326913833,0.4882189857959747,83.15744847312114,100.43890060929056,129.78520763831926,Support,1277.36,0.97,0.142,0.24,2015.43,0.397,7.18,Support,1.420200873002361e-14,4.73,7.73,3.57,NIRSpec (F100LP+G140H/F170LP+G235H),9.88,0.3,M_UV_relation,0
51855,primer-cosmos-east,150.1732889705725,2.4376768935478195,0.1156684054880846,0.0099891704718148,-99.0,-99.0,0.0985054331233802,0.0098740995560463,,,0.1091472542575336,0.0244855429435155,-99.0,-99.0,0.1440403491640696,0.0083658204480894,,,0.1326917649936448,0.0199008771766252,0.2139627456475686,0.0068995067669561,,,0.5722883103102689,0.0050569889449527,0.8891994461612528,0.0051026454334452,0.5584132356808506,0.0078093056886672,-0.0014057681680429,0.0101366305367264,0.5627795480139237,0.0064630070572058,-99.0,-99.0,0.0443026939494785,0.0138756248200338,,,0.1205002003089825,0.0114851511431503,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,,,,,,,,,,,,,,,,,,,,,,,,,4.651201,4.4488316,4.7215395,0.7000000000000001,0.127071338908253,44.89487579758355,0.1574168742979419,-19.735592258413163,0.0886341849908678,0.2988446998596191,0.3623320460319519,0.5227053093910217,77.73600312173828,94.25044203453028,135.96701424404316,Support,68.45,0.0,0.1088,0.0,1609.79,0.737,3.91,Support,1.412243592201619e-14,4.71,7.7,3.71,NIRSpec (F100LP+G140H/F170LP+G235H),10.01,0.3,M_UV_relation,0
52084,primer-cosmos-east,150.16342860843284,2.4391549528156817,0.0261364450841344,0.0074352256927684,-99.0,-99.0,0.0424258605627524,0.0074625836620885,,,0.0322115634808292,0.0135224518271109,-99.0,-99.0,0.0432296500806207,0.0063522070543313,,,0.0521593323127478,0.0110919665218628,0.0633292880726753,0.0051635151315003,,,0.2473211870278384,0.0030294129629313,0.4840558731876462,0.0030962660125053,1.086780880680125,0.0055253225935211,0.0038828740149405,0.0054001626868297,0.6759826556804638,0.0042312273041496,-99.0,-99.0,-0.0038111237251147,0.0073209582777206,,,0.0374981632868668,0.0062470729553363,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,,,,,,,,,,,,,,,,,,,,,,,,,7.07561,7.0225306,7.1263623,1.6,0.151440660512773,46.03041525911908,0.2821833082120598,-19.18404760972223,0.1130035065953887,0.2557544493675232,0.2671248167753219,0.2942729043960571,53.1266352709262,55.488546720226125,61.127887708805986,Null wins,-5.21,1.12,0.4832,1.26,310.68,0.01,15.64,Null wins,1.4267597480345804e-14,4.76,7.75,5.3,NIRSpec (F100LP+G140H/F170LP+G235H),10.23,0.3,M_UV_relation,0
52124,primer-cosmos-east,150.20165715786538,2.439373074527328,0.058227013610373,0.0078541685848959,-99.0,-99.0,0.0636123468316633,0.0079184603343947,,,0.0539383188075077,0.0141175589738238,-99.0,-99.0,0.0773312974378788,0.0067178557819234,,,0.0511033836175691,0.0116072806285807,0.0886855459611919,0.0055480781507771,,,0.2738614491512455,0.00491771478106,0.4941461393899626,0.00451747265684,0.4035398338142754,0.0074548019464589,-99.0,-99.0,0.4421126626884445,0.0060954151255211,-99.0,-99.0,0.0105761168097773,0.0104162638772758,,,0.0615579423285446,0.0076844984318383,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,,,,,,,,,,,,,,,,,,,,,,,,,4.833804,4.7612166,5.261095,1.2000000000000002,0.208726133968428,44.96137677023151,0.3614188925270462,-19.040208827876313,0.1702889800510441,0.4704715871810913,0.5766055285930634,0.7165096616744995,120.16101896588764,147.2682086334743,183.00049012858128,Neutral,0.59,0.09,0.1858,0.21,297.41,0.321,5.72,Neutral,1.5467068618179334e-14,5.16,8.15,3.83,NIRSpec (F100LP+G140H/F170LP+G235H),9.75,0.3,M_UV_relation,0
54661,primer-cosmos-east,150.15107557650222,2.454351195411005,0.010979464957747,0.009646237942817,-99.0,-99.0,0.0523946640333312,0.0090101205431065,,,0.0168405703214239,0.0124976084413606,0.0340299404156858,0.0265808577581568,0.0417783850677551,0.007622680086822,,,0.0285106240609402,0.0136614102484473,0.0405307565295941,0.0065434204073376,,,0.0369129801536112,0.0044120972292971,0.0893059757616967,0.0042472761817591,0.0637666686411253,0.0073680568720438,0.0102533204690152,0.005790622491053,0.1574909363673108,0.0058987780596112,-99.0,-99.0,0.0065170167340978,0.0063195615350689,,,0.008010340376044,0.0064798961207774,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,,,,,,,,,,,,,,,,,,,,,,,,,5.667634,5.655972,8.047465,3.9,0.4246218549942506,45.842531661535126,0.1722975903873926,-18.696773447367836,0.3861847010768677,0.3724637889862061,0.5175944566726685,0.7739715123176575,87.73911382129508,121.9266954000634,182.3199371904412,Weak,5.04,3.93,0.0767,3.52,5.27,0.885,3.77,Support,1.7118823334927528e-14,5.71,8.68,4.38,NIRSpec (F100LP+G140H/F170LP+G235H),9.76,0.3,M_UV_relation,0
55423,primer-cosmos-east,150.16554471202377,2.459116257258063,0.0152196886986692,0.0054303516654419,-99.0,-99.0,0.0298819117780254,0.0056142944152727,,,0.0332607580288429,0.014975521072858,0.0540009973505453,0.0382413190424979,0.040824669442705,0.0047412624560695,,,0.0400420553138108,0.0148509831772335,0.0685026132189278,0.0038183717331983,,,0.3210007513451905,0.0031995956671657,0.4357045406585905,0.0034216424397095,0.5838974624848224,0.0050633489733155,0.0044980644513023,0.0056739326156518,0.6328233229416595,0.0043990051292618,-99.0,-99.0,0.0304818163979155,0.009844560651905,,,0.0246886033318815,0.0078932492552258,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,,,,,,,,,,,,,,,,,,,,,,,,,5.408047,5.0477443,5.4920244,1.4,0.1079885555354801,45.28190599566655,0.3192456547110084,-18.19569406306958,0.0695514016180958,0.3096610295772553,0.3675748854875564,0.479000836610794,74.76763261150262,88.75092882326122,115.65471645305406,Neutral,-1.19,0.69,0.2041,0.82,19.42,0.01,15.5,Neutral,1.802978542130774e-14,6.01,8.95,4.21,NIRSpec (F100LP+G140H/F170LP+G235H),9.49,0.3,M_UV_relation,0
344,primer-uds-south,34.40956852094387,-5.322041059049387,-0.0035775972253234,0.0084076896367164,-99.0,-99.0,0.0260622297770123,0.0086618450982872,,,-99.0,-99.0,-99.0,-99.0,0.0221490617817633,0.0072346855642478,,,-99.0,-99.0,0.0293712384568067,0.0059695184770795,,,0.0333617164613266,0.0044449551208637,0.1177194578452181,0.0044346199590247,0.2469328174389173,0.008296253716218,-99.0,-99.0,0.212919840980347,0.0069656719974024,,,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,,,-99.0,-99.0,,,,,,,,,,,,,,,,,,,,,,,,,,,7.1353946,7.104387,8.371936,2.5,0.2709518915794267,45.86760931211554,0.2590462768444646,-18.435521851204093,0.2325147376620417,0.3363012659549713,0.4601988196372986,0.6999384379386902,69.50671954916228,95.11385632924762,144.66322203496333,Neutral,0.03,2.48,0.21,2.61,2.88,0.116,9.61,Neutral,2.927207767020014e-16,1.95,3.9,5.34,MIRI (unlikely),9.92,0.3,M_UV_relation,0
2480,primer-uds-south,34.53201848616166,-5.315164693684382,0.0368117419492443,0.0091998431378238,0.0352786357305831,0.019416785389977,0.0202171573013775,0.008659097737189,,,0.0269056997437704,0.0108538392826664,0.0153349632594469,0.0160793858804987,0.0332665154568174,0.0072953011516142,,,0.0105109364494571,0.0139418975519927,0.031536129443157,0.0061152887313057,,,0.085029442240982,0.0043120521100211,0.1374120967447012,0.0041559062904329,0.1009882079379283,0.0078618763814247,-99.0,-99.0,0.1287479225702585,0.0067509972908106,,,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,,,-99.0,-99.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4.684057,4.4026318,5.792029,0.5,0.2732829540034136,44.04413933140996,0.1216803958459916,-17.9441138390168,0.2348458000860294,0.4573682713508606,0.648748517036438,0.966183786392212,118.57871612993864,168.19655201304698,250.49580417453623,Neutral,-0.01,0.21,0.0005,0.35,17.81,2.5,3.87,Neutral,9.276372846148948e-16,6.18,9.11,3.73,NIRSpec (F100LP+G140H/F170LP+G235H),9.25,0.3,M_UV_relation,0
